"","year","age_group_5_years","race_eth","first_degree_hx","age_menarche","age_first_birth","BIRADS_breast_density","current_hrt","menopaus","bmi_group","biophx","breast_cancer_history","count"
"2965",2017,6,2,0,2,0,3,9,2,2,0,9,1
"2966",2017,5,1,9,9,1,1,0,2,3,1,9,1
"2967",2016,7,2,0,1,2,2,0,9,9,0,0,2
"2968",2014,10,2,1,9,1,2,0,2,4,1,9,2
"2969",2016,6,3,0,0,3,3,0,3,1,0,0,3
"2970",2016,4,1,1,1,3,3,0,3,2,1,0,1
"2971",2015,6,2,0,9,9,3,0,1,9,0,0,19
"2972",2015,5,2,1,9,0,3,0,2,9,1,1,1
"2973",2014,5,4,1,1,3,3,0,1,1,1,0,1
"2974",2017,8,5,0,0,1,2,9,2,1,0,0,2
"2975",2015,3,1,0,9,2,2,0,9,4,0,0,1
"2976",2014,7,1,0,2,4,3,0,2,1,1,0,12
"2977",2016,5,1,0,0,1,3,0,1,1,1,0,19
"2978",2014,8,1,0,1,1,3,0,2,4,0,1,1
"2979",2016,6,6,1,9,2,2,0,1,1,0,0,1
"2980",2015,4,5,0,9,9,3,0,1,3,1,0,2
"2981",2014,7,1,0,9,9,1,0,3,4,0,9,1
"2982",2014,7,1,9,9,0,1,0,2,3,0,0,1
"2983",2015,8,1,1,2,4,2,0,2,2,0,1,1
"2984",2014,8,5,1,0,1,2,0,2,2,1,0,1
"2985",2015,4,1,0,1,4,4,0,1,9,0,0,2
"2986",2015,6,1,0,0,2,4,9,2,2,1,9,1
"2987",2013,7,5,9,9,9,3,9,9,9,1,9,1
"2988",2016,9,2,0,2,3,3,0,2,1,0,0,4
"2989",2017,9,1,1,0,1,2,0,2,1,0,0,18
"2990",2017,9,9,1,9,9,3,0,2,9,1,9,1
"2991",2013,9,5,0,9,9,2,0,2,2,0,9,1
"2992",2016,11,1,0,2,2,4,0,2,4,1,1,1
"2993",2014,5,1,0,9,4,3,1,2,9,1,0,1
"2994",2013,9,1,1,2,9,3,0,2,2,0,0,1
"2995",2015,8,1,1,9,0,3,9,2,4,0,0,1
"2996",2014,9,3,0,0,2,2,0,2,2,0,0,34
"2997",2017,12,1,0,9,0,3,9,2,2,1,1,1
"2998",2015,9,2,0,2,1,2,0,2,2,0,0,20
"2999",2014,5,2,0,1,9,2,0,1,4,0,0,2
"3000",2016,7,5,0,0,0,3,0,2,4,1,0,2
"3001",2014,7,1,0,0,9,3,0,2,4,1,1,1
"3002",2017,9,9,0,0,1,3,0,2,2,1,0,1
"3003",2015,10,3,0,1,3,3,0,2,9,0,0,5
"3004",2014,5,9,0,2,2,3,0,1,4,1,0,1
"3005",2013,13,1,0,9,0,2,0,2,2,1,0,2
"3006",2015,10,1,1,9,4,1,9,2,9,1,1,1
"3007",2017,6,1,1,1,3,3,0,1,9,1,1,2
"3008",2016,9,5,1,0,1,2,0,2,1,0,1,1
"3009",2015,8,2,0,9,4,2,1,2,9,0,9,10
"3010",2014,2,2,9,9,9,4,0,1,2,0,0,2
"3011",2017,8,2,0,0,3,2,0,2,4,0,0,8
"3012",2017,13,3,0,9,9,2,9,2,9,0,0,11
"3013",2016,9,1,0,9,3,9,0,2,3,0,0,1
"3014",2017,11,1,1,9,0,3,0,2,1,0,0,5
"3015",2016,6,1,1,2,1,3,0,9,2,0,0,1
"3016",2015,6,2,0,9,9,2,0,2,9,1,1,1
"3017",2013,12,1,1,1,1,4,0,2,2,1,0,2
"3018",2014,8,1,0,2,4,3,9,2,2,9,9,1
"3019",2013,8,3,0,0,9,3,0,2,1,0,9,2
"3020",2014,5,5,0,1,0,4,0,1,1,1,0,3
"3021",2015,8,1,1,9,2,1,0,2,3,1,0,3
"3022",2014,9,3,1,1,4,3,1,2,2,0,0,1
"3023",2016,8,2,0,9,9,1,0,2,3,1,0,4
"3024",2016,5,1,0,9,9,2,9,9,9,9,0,2
"3025",2017,6,2,1,1,2,3,9,9,9,9,9,1
"3026",2013,9,1,0,2,2,2,0,2,4,0,1,1
"3027",2014,6,1,1,2,2,2,0,2,1,0,0,1
"3028",2017,3,1,9,9,1,2,0,1,1,0,9,1
"3029",2014,8,9,0,9,9,9,1,2,9,0,0,1
"3030",2015,5,1,0,9,4,2,0,3,3,0,9,1
"3031",2017,8,3,1,9,9,2,9,2,9,0,0,4
"3032",2017,12,1,0,9,4,3,1,2,2,1,9,1
"3033",2014,7,1,1,9,1,2,0,1,3,0,9,1
"3034",2014,8,1,0,9,9,1,9,2,2,0,0,9
"3035",2013,9,1,1,9,9,1,0,2,9,1,1,4
"3036",2014,13,2,0,2,1,2,0,2,2,1,0,1
"3037",2017,6,1,0,9,3,2,0,3,1,0,0,9
"3038",2017,9,1,1,9,3,1,9,2,2,0,0,1
"3039",2016,7,1,1,1,9,2,1,2,4,0,0,1
"3040",2014,9,1,1,0,3,2,9,2,4,9,9,2
"3041",2016,8,2,1,0,1,2,0,2,1,0,0,2
"3042",2017,10,9,0,9,9,1,9,2,9,0,1,1
"3043",2015,12,1,1,9,4,3,0,2,1,1,0,3
"3044",2017,6,1,1,1,4,1,0,1,3,0,0,1
"3045",2014,8,2,0,0,1,1,0,2,1,0,0,1
"3046",2015,9,1,0,9,9,3,0,2,9,0,9,7
"3047",2014,4,1,0,1,2,1,0,1,1,0,0,2
"3048",2014,13,2,0,9,9,2,1,2,2,1,1,1
"3049",2016,5,5,0,9,4,3,0,1,1,0,9,1
"3050",2013,12,3,0,0,1,2,0,2,3,0,0,1
"3051",2014,3,9,0,1,3,4,0,1,4,0,0,1
"3052",2016,6,1,1,9,1,2,1,2,3,1,9,1
"3053",2017,5,1,9,9,9,2,9,9,9,9,0,18
"3054",2013,10,2,9,9,9,2,0,2,9,0,9,1
"3055",2016,6,1,0,0,2,3,0,1,1,0,0,109
"3056",2013,7,1,1,2,4,3,0,1,4,1,9,1
"3057",2015,8,2,0,0,2,1,0,2,1,0,0,1
"3058",2014,7,1,0,2,3,3,0,2,1,1,1,2
"3059",2015,5,2,0,2,1,2,0,1,1,0,0,2
"3060",2017,5,5,0,0,1,2,0,1,1,0,0,9
"3061",2017,10,2,0,2,4,3,0,2,3,0,1,1
"3062",2016,10,1,0,2,9,3,9,2,3,0,0,1
"3063",2014,10,6,0,0,1,2,0,2,1,1,0,1
"3064",2017,7,2,0,2,2,2,9,2,4,9,9,1
"3065",2016,5,1,1,9,2,2,0,2,2,1,0,1
"3066",2016,9,1,1,9,3,2,0,2,2,1,1,11
"3067",2016,3,5,1,9,4,3,0,1,2,0,0,1
"3068",2013,7,5,0,1,9,9,0,2,2,1,0,1
"3069",2015,6,6,0,2,2,3,0,3,2,0,0,1
"3070",2017,9,2,0,0,1,2,9,2,9,1,1,2
"3071",2013,9,9,0,0,2,3,0,2,1,0,0,8
"3072",2017,7,1,0,9,4,3,0,2,1,1,0,63
"3073",2016,7,3,1,9,3,2,0,2,3,1,1,1
"3074",2013,9,1,0,9,1,2,0,2,3,1,1,32
"3075",2015,4,1,9,9,9,9,0,1,4,9,9,1
"3076",2013,8,5,0,1,0,3,0,2,3,1,1,1
"3077",2017,7,1,0,1,2,4,0,3,2,0,0,1
"3078",2014,9,3,0,9,3,2,0,2,1,1,1,11
"3079",2016,7,1,0,9,4,1,0,2,4,9,0,1
"3080",2017,4,1,0,1,0,1,0,1,4,0,0,6
"3081",2013,7,1,1,9,3,3,0,1,3,0,0,1
"3082",2014,8,1,1,9,4,1,0,2,4,1,1,1
"3083",2014,6,1,1,9,4,2,0,1,1,1,0,5
"3084",2015,9,6,0,1,1,2,9,2,4,0,0,1
"3085",2017,7,6,0,9,9,9,0,2,3,1,1,1
"3086",2013,7,2,1,1,2,2,0,9,2,0,0,1
"3087",2015,8,1,0,1,1,4,0,2,9,1,0,1
"3088",2014,10,2,1,1,2,3,9,2,2,0,9,2
"3089",2014,9,1,0,9,1,3,1,2,4,0,0,4
"3090",2015,12,1,0,1,1,2,0,2,1,0,0,80
"3091",2016,10,2,0,9,0,2,0,2,1,0,9,5
"3092",2014,11,1,1,9,0,3,0,2,3,0,9,1
"3093",2016,6,6,0,1,2,2,0,1,3,0,0,1
"3094",2015,9,9,1,1,3,2,0,2,1,0,0,2
"3095",2013,11,6,0,0,0,3,0,2,1,1,0,1
"3096",2016,9,1,0,0,9,1,0,2,2,0,0,2
"3097",2014,13,1,1,2,9,2,0,2,3,0,9,1
"3098",2014,10,3,1,9,9,2,9,2,9,1,1,3
"3099",2016,3,1,0,1,2,4,0,3,3,0,0,1
"3100",2014,11,1,0,9,1,3,1,2,2,0,0,5
"3101",2014,6,1,1,1,0,1,0,2,9,1,1,1
"3102",2014,9,3,1,9,9,1,9,2,9,0,9,1
"3103",2013,8,6,0,1,0,1,0,2,3,0,0,1
"3104",2016,7,6,1,0,9,2,0,2,1,1,0,1
"3105",2013,12,1,1,9,2,2,9,2,1,1,0,1
"3106",2013,9,1,1,0,1,2,9,2,9,1,1,2
"3107",2013,9,2,0,2,1,2,0,2,2,1,0,4
"3108",2016,7,2,1,1,0,3,0,3,2,1,0,4
"3109",2014,5,2,0,2,4,3,9,9,9,0,9,3
"3110",2013,10,1,0,9,1,3,9,2,9,1,0,3
"3111",2013,8,1,1,9,3,2,9,2,3,1,0,1
"3112",2014,11,2,1,2,0,2,0,2,1,1,1,1
"3113",2017,6,1,1,9,0,2,0,9,1,1,1,1
"3114",2017,5,5,0,1,0,3,0,2,2,0,0,2
"3115",2016,10,1,0,9,4,3,1,2,1,1,0,13
"3116",2014,9,2,0,0,1,2,0,2,3,1,1,3
"3117",2016,5,5,0,1,9,3,9,9,2,0,9,2
"3118",2017,12,1,0,1,1,2,9,2,9,9,1,1
"3119",2016,10,3,0,0,9,2,0,2,1,1,1,2
"3120",2017,6,5,0,9,9,2,9,2,2,0,9,1
"3121",2013,7,2,0,9,3,1,9,1,4,0,9,1
"3122",2016,8,4,0,9,9,1,0,2,3,0,0,2
"3123",2015,10,1,1,0,2,3,9,2,9,1,9,1
"3124",2017,9,1,0,0,0,3,0,2,1,1,0,6
"3125",2016,7,1,0,1,3,1,0,3,4,0,0,4
"3126",2013,11,1,0,9,3,2,1,2,1,1,9,1
"3127",2017,8,3,1,9,4,3,0,2,1,1,0,2
"3128",2017,8,6,0,9,3,3,0,2,1,0,0,7
"3129",2015,12,1,1,0,2,2,0,2,2,1,0,2
"3130",2015,12,1,0,9,4,3,9,2,9,9,9,8
"3131",2017,3,1,0,1,2,3,0,3,1,0,0,1
"3132",2014,12,1,0,1,3,2,0,2,2,1,0,6
"3133",2017,10,1,0,0,9,2,1,2,3,0,0,1
"3134",2014,8,1,0,9,2,2,0,2,2,0,9,39
"3135",2016,8,2,0,1,9,2,0,2,4,0,0,1
"3136",2013,7,6,1,9,2,2,0,9,2,1,1,1
"3137",2014,6,6,1,9,2,3,9,2,1,0,0,1
"3138",2017,7,2,0,1,3,2,0,1,3,1,9,1
"3139",2017,6,1,0,9,9,9,0,1,9,1,9,1
"3140",2015,10,5,0,1,1,2,0,2,2,1,0,5
"3141",2014,11,1,1,9,3,4,9,2,9,1,1,2
"3142",2016,6,1,1,1,2,3,0,1,1,1,0,20
"3143",2016,3,5,0,2,2,1,0,1,3,0,0,1
"3144",2013,7,3,1,0,4,4,0,1,9,0,0,1
"3145",2017,9,1,0,9,9,2,0,2,3,1,9,2
"3146",2014,6,2,0,1,3,2,0,3,4,0,0,5
"3147",2016,11,2,0,0,1,3,9,2,9,1,1,2
"3148",2014,4,3,0,9,3,2,0,1,1,1,1,1
"3149",2013,7,6,1,1,2,3,9,2,2,0,0,1
"3150",2016,8,3,0,0,2,3,0,2,1,1,0,26
"3151",2016,10,1,1,9,2,1,0,2,4,1,1,3
"3152",2016,11,1,0,9,3,1,0,2,3,0,1,1
"3153",2015,3,3,0,0,1,2,0,1,1,0,0,1
"3154",2014,5,1,0,9,1,9,0,2,2,0,0,1
"3155",2014,5,1,1,2,1,4,0,1,9,1,0,1
"3156",2015,5,2,0,9,9,3,9,3,3,0,0,1
"3157",2014,7,2,0,9,1,2,1,2,1,0,0,2
"3158",2016,5,2,0,9,0,2,0,2,2,1,0,1
"3159",2016,13,2,1,2,2,2,0,2,3,1,1,1
"3160",2016,7,2,0,2,3,2,9,3,3,0,9,1
"3161",2016,5,2,1,1,1,3,0,3,3,1,0,1
"3162",2015,7,1,1,2,3,2,9,2,9,0,9,1
"3163",2013,9,2,0,1,2,2,1,2,9,1,0,1
"3164",2013,9,1,0,9,4,9,0,2,3,0,9,1
"3165",2016,7,1,0,9,3,2,0,9,3,1,0,2
"3166",2016,5,1,0,2,2,3,0,1,1,1,1,4
"3167",2015,7,1,0,9,0,1,0,9,3,1,0,6
"3168",2014,7,2,9,1,3,2,0,1,4,0,9,1
"3169",2017,12,5,0,0,0,1,0,2,4,0,0,1
"3170",2013,8,1,1,0,0,2,0,2,2,0,1,2
"3171",2017,6,1,9,9,3,2,0,2,2,1,9,1
"3172",2016,8,5,0,2,3,3,1,2,1,0,0,1
"3173",2013,7,2,0,9,1,3,0,2,1,0,9,2
"3174",2015,5,1,0,9,2,2,1,2,3,0,9,2
"3175",2016,10,5,0,0,2,1,0,2,4,0,0,2
"3176",2017,6,1,0,0,4,2,0,1,3,0,9,1
"3177",2014,9,3,0,1,4,9,0,2,9,0,0,1
"3178",2014,7,1,0,1,3,3,0,1,9,1,0,4
"3179",2014,13,1,0,2,1,1,9,2,3,0,9,1
"3180",2015,5,1,0,2,2,3,0,3,2,1,0,2
"3181",2014,8,1,1,9,9,3,0,2,2,1,0,18
"3182",2017,7,3,0,9,9,3,9,9,9,1,9,11
"3183",2013,9,2,0,0,2,2,0,2,1,0,0,7
"3184",2015,7,2,0,9,0,3,0,3,4,0,9,4
"3185",2014,6,9,0,9,9,2,0,9,9,0,0,3
"3186",2014,6,3,0,1,2,2,0,9,2,1,0,1
"3187",2017,5,5,1,9,9,4,1,2,1,1,0,1
"3188",2015,6,1,0,9,3,3,0,3,2,1,0,5
"3189",2013,10,5,0,9,2,3,0,2,1,1,9,1
"3190",2014,7,1,1,0,3,4,0,1,1,1,1,1
"3191",2015,12,1,0,1,2,3,9,2,9,9,1,1
"3192",2015,5,1,1,9,9,4,9,9,9,9,9,47
"3193",2016,8,4,0,9,1,1,1,2,9,0,9,1
"3194",2014,4,9,0,1,9,2,0,1,2,0,9,1
"3195",2014,8,3,1,9,9,2,0,2,9,1,0,2
"3196",2017,10,9,0,9,9,3,0,2,2,0,0,2
"3197",2014,5,2,0,1,1,3,9,9,9,1,9,2
"3198",2014,10,9,0,1,3,2,0,2,9,0,0,1
"3199",2016,11,5,0,0,1,2,0,2,2,1,1,1
"3200",2016,11,1,1,9,9,1,9,2,9,1,1,5
"3201",2016,6,3,0,9,2,1,0,9,2,0,0,1
"3202",2014,7,2,0,9,9,2,0,3,1,1,0,1
"3203",2014,8,1,1,1,9,9,9,2,3,1,9,1
"3204",2015,7,1,0,9,2,4,0,1,2,0,0,3
"3205",2016,13,1,0,1,4,2,0,2,3,1,1,2
"3206",2014,5,5,1,1,4,2,0,1,3,0,0,1
"3207",2017,6,3,0,0,3,3,0,9,2,1,0,2
"3208",2017,9,2,0,0,3,1,0,2,3,1,0,1
"3209",2015,9,2,0,2,0,1,0,2,4,0,0,12
"3210",2016,6,2,0,1,1,3,0,3,4,1,0,1
"3211",2014,5,9,0,1,1,2,0,1,1,0,0,2
"3212",2015,11,2,0,2,0,3,0,2,1,1,1,1
"3213",2014,11,3,0,1,2,1,0,2,1,0,0,1
"3214",2017,7,4,1,9,9,2,9,3,4,0,0,1
"3215",2015,6,2,0,1,2,3,9,3,4,0,9,1
"3216",2017,7,1,0,0,3,1,0,3,3,1,0,1
"3217",2016,5,1,0,0,3,4,9,9,9,0,9,2
"3218",2014,4,9,0,0,2,3,0,1,4,0,0,4
"3219",2017,6,1,0,9,9,2,9,9,9,0,9,3
"3220",2014,7,2,0,1,9,2,0,2,4,0,0,2
"3221",2016,10,1,1,9,9,2,0,2,4,1,9,2
"3222",2014,8,3,0,9,1,1,0,2,4,0,0,2
"3223",2015,5,2,1,2,1,2,0,1,4,1,0,1
"3224",2013,7,3,0,9,3,3,0,1,2,0,0,2
"3225",2015,12,9,0,1,0,1,9,2,2,9,9,1
"3226",2016,10,5,0,0,0,2,9,2,1,0,0,1
"3227",2015,8,2,1,0,1,3,9,2,2,1,9,1
"3228",2015,6,5,0,1,4,9,0,1,4,0,0,1
"3229",2016,10,1,9,9,4,4,0,2,2,0,0,1
"3230",2013,7,2,0,9,4,3,9,2,4,0,9,1
"3231",2014,8,9,1,1,0,1,0,2,4,0,0,1
"3232",2013,9,6,0,1,4,2,0,2,4,1,1,1
"3233",2017,6,9,0,1,3,3,0,1,3,0,0,5
"3234",2017,9,1,0,1,1,1,0,2,3,0,0,56
"3235",2013,11,1,1,1,4,2,0,2,4,1,0,1
"3236",2014,7,3,9,9,3,3,0,2,1,0,0,2
"3237",2015,6,2,0,9,3,3,0,1,2,1,1,1
"3238",2016,11,3,0,9,4,3,9,2,9,0,1,1
"3239",2014,5,3,0,1,1,2,0,1,2,0,0,3
"3240",2014,5,9,0,9,1,2,0,2,9,1,0,1
"3241",2013,11,3,0,1,4,3,0,2,3,0,0,1
"3242",2015,4,2,9,9,3,3,0,1,2,0,0,1
"3243",2016,8,1,0,9,4,1,9,2,2,9,9,1
"3244",2013,11,2,1,9,0,3,0,2,2,1,1,1
"3245",2013,9,3,0,9,3,1,0,2,4,0,0,1
"3246",2016,7,1,0,9,1,3,1,2,9,1,1,1
"3247",2017,6,1,0,0,2,3,0,1,2,0,9,3
"3248",2016,3,5,1,2,3,3,0,1,1,1,0,1
"3249",2014,9,9,0,1,4,2,0,2,1,1,1,1
"3250",2016,4,1,0,9,3,1,0,1,3,1,0,1
"3251",2015,6,1,0,9,1,2,0,1,1,1,1,4
"3252",2017,6,5,0,9,4,2,0,2,3,1,0,2
"3253",2016,3,2,0,0,0,4,0,1,4,0,0,3
"3254",2013,11,2,1,9,0,2,9,2,2,0,9,1
"3255",2014,11,1,0,9,2,1,0,2,4,1,0,3
"3256",2015,8,1,0,2,0,3,0,2,1,1,0,3
"3257",2015,7,1,1,9,4,2,0,9,2,1,0,1
"3258",2014,7,1,0,1,9,9,9,9,3,9,9,33
"3259",2014,11,1,9,9,9,2,9,2,2,9,1,1
"3260",2015,5,3,9,1,2,3,0,1,1,1,9,1
"3261",2017,6,1,0,1,3,3,0,3,9,0,1,1
"3262",2014,7,1,0,9,2,3,0,2,4,0,9,2
"3263",2016,7,2,0,2,0,3,0,2,1,1,0,1
"3264",2014,12,1,0,9,9,3,9,2,9,9,1,1
"3265",2016,5,2,0,0,0,2,9,3,4,0,9,2
"3266",2016,7,1,1,0,3,3,0,2,3,1,0,2
"3267",2015,10,2,1,1,4,2,9,2,4,1,9,1
"3268",2014,6,1,9,9,0,2,1,2,3,0,0,1
"3269",2014,5,1,0,9,9,3,9,9,2,1,9,3
"3270",2017,10,1,1,9,9,1,9,2,2,0,0,22
"3271",2017,8,5,0,1,0,3,0,2,9,0,0,3
"3272",2017,3,2,1,1,0,2,0,1,3,1,0,1
"3273",2013,8,1,1,1,4,9,0,2,2,1,0,1
"3274",2015,9,1,1,9,9,3,0,2,9,1,0,30
"3275",2017,6,1,0,1,2,3,0,1,3,0,0,33
"3276",2013,8,1,1,9,4,1,0,2,4,1,0,13
"3277",2016,5,2,0,9,3,2,0,1,2,0,0,2
"3278",2017,6,1,1,1,3,4,0,9,1,0,0,5
"3279",2017,6,1,0,0,2,3,9,2,1,9,9,1
"3280",2015,5,1,0,9,1,2,0,2,9,0,9,2
"3281",2017,8,2,0,1,4,3,9,2,9,1,9,1
"3282",2016,10,2,1,0,1,2,0,2,4,0,0,4
"3283",2014,5,1,0,0,3,4,0,1,1,1,0,48
"3284",2014,5,5,0,0,1,3,0,2,2,0,0,3
"3285",2013,7,2,0,9,1,3,0,3,2,0,0,1
"3286",2013,8,9,1,9,3,2,0,2,9,0,0,1
"3287",2013,9,3,0,1,2,3,0,2,2,1,0,4
"3288",2017,8,3,1,9,4,4,0,2,1,0,0,1
"3289",2016,5,5,0,0,4,3,0,1,2,1,0,1
"3290",2013,7,3,0,9,9,4,9,9,1,0,9,1
"3291",2015,6,9,0,1,3,1,0,1,4,0,0,1
"3292",2017,7,5,0,9,9,4,9,9,9,9,9,1
"3293",2016,9,2,0,1,4,2,0,2,4,1,1,3
"3294",2014,9,5,0,2,9,3,9,2,9,1,9,1
"3295",2015,7,2,0,9,2,3,0,2,1,0,9,4
"3296",2016,10,1,0,0,1,2,9,2,3,9,9,2
"3297",2013,12,2,0,9,9,9,0,2,9,0,9,1
"3298",2016,7,1,0,2,1,3,0,3,3,0,0,4
"3299",2017,8,5,0,0,1,2,9,2,2,1,9,1
"3300",2014,10,5,0,0,9,2,0,2,2,0,0,3
"3301",2015,3,1,0,2,2,2,0,1,2,0,0,6
"3302",2013,7,2,0,1,1,2,9,9,4,1,9,1
"3303",2016,7,1,0,2,4,3,0,1,1,1,1,2
"3304",2015,5,1,0,9,2,3,0,3,1,0,0,5
"3305",2014,4,2,1,9,9,9,0,1,9,0,0,2
"3306",2014,7,1,0,2,3,3,0,3,3,0,0,2
"3307",2015,7,5,0,9,3,2,0,2,4,0,0,4
"3308",2016,9,6,0,2,0,2,0,2,2,0,0,1
"3309",2014,10,2,0,2,3,3,9,2,2,0,9,2
"3310",2014,7,1,0,9,4,4,0,9,4,0,0,1
"3311",2016,7,1,0,1,2,3,0,3,2,1,1,1
"3312",2014,7,3,0,0,4,2,9,3,4,0,9,1
"3313",2016,5,2,1,9,1,3,0,2,3,1,0,1
"3314",2013,7,1,9,9,9,1,0,1,9,1,9,1
"3315",2017,5,3,1,1,2,3,0,1,1,0,0,8
"3316",2015,13,1,0,1,9,3,9,2,9,1,9,1
"3317",2014,6,6,0,9,4,2,0,1,4,1,0,1
"3318",2014,5,3,0,1,3,4,0,1,1,0,9,1
"3319",2017,13,1,1,1,3,1,0,2,1,0,0,1
"3320",2016,11,1,1,9,2,3,0,2,1,0,0,8
"3321",2016,9,1,0,9,1,2,1,2,4,0,0,2
"3322",2017,8,5,0,9,9,3,0,2,1,9,0,1
"3323",2017,7,2,0,0,0,2,0,2,1,0,0,4
"3324",2014,8,6,1,9,9,9,0,2,1,0,0,1
"3325",2016,4,1,0,1,2,4,0,2,1,0,0,1
"3326",2014,6,1,1,2,4,2,0,2,4,1,1,1
"3327",2016,9,1,0,9,9,1,0,2,3,0,0,172
"3328",2016,9,2,0,0,0,2,9,2,9,0,9,7
"3329",2014,5,2,0,9,0,3,0,3,4,0,0,4
"3330",2014,5,1,1,9,3,2,0,1,4,1,0,3
"3331",2013,7,3,1,9,9,9,9,9,9,9,9,2
"3332",2014,7,1,1,9,4,1,0,2,3,1,1,1
"3333",2015,6,6,0,9,1,1,0,1,3,0,0,1
"3334",2017,8,1,1,9,0,1,0,2,3,1,0,2
"3335",2016,6,5,0,9,9,9,0,9,9,1,1,1
"3336",2016,6,1,1,0,4,3,0,1,2,0,0,4
"3337",2017,8,1,1,0,4,3,0,2,1,0,0,24
"3338",2017,10,1,1,1,4,3,9,2,1,0,9,1
"3339",2014,6,2,0,9,0,3,0,2,1,1,0,1
"3340",2015,6,2,9,9,9,9,0,1,3,0,0,1
"3341",2015,7,9,0,9,0,2,0,2,9,0,9,2
"3342",2014,6,6,1,1,3,2,0,2,2,0,0,1
"3343",2015,9,3,0,9,2,2,0,2,3,0,0,3
"3344",2016,11,1,1,0,0,1,0,2,1,1,0,1
"3345",2015,6,1,0,1,2,2,0,1,4,0,9,1
"3346",2016,7,1,9,9,4,2,1,2,1,0,0,1
"3347",2013,11,2,0,9,9,3,1,2,2,0,0,1
"3348",2015,2,2,0,0,9,3,0,1,4,0,9,1
"3349",2017,7,1,1,9,0,2,0,3,4,0,0,4
"3350",2017,3,1,1,2,9,2,0,1,3,0,9,1
"3351",2016,5,2,0,1,4,4,0,1,3,1,0,1
"3352",2014,6,2,1,0,3,2,0,1,1,0,0,1
"3353",2017,4,2,0,1,9,3,9,3,2,0,9,1
"3354",2017,6,2,0,9,9,1,0,2,4,0,0,4
"3355",2017,9,3,0,9,4,3,9,2,1,1,0,1
"3356",2014,9,9,1,2,1,1,0,2,3,1,0,1
"3357",2016,6,2,0,2,1,2,0,9,2,0,0,1
"3358",2016,8,2,0,9,0,1,0,2,4,0,9,18
"3359",2017,10,6,0,1,1,2,9,2,9,9,9,1
"3360",2017,11,9,1,1,1,2,0,2,1,0,0,2
"3361",2016,6,9,0,1,2,3,0,1,1,0,0,9
"3362",2015,4,1,1,0,1,2,0,1,2,1,0,1
"3363",2016,6,5,0,0,1,3,0,1,1,1,0,5
"3364",2015,6,1,1,9,9,3,0,1,2,1,0,8
"3365",2015,7,3,0,1,3,3,0,9,2,0,0,10
"3366",2014,10,1,0,1,3,2,9,2,1,9,9,4
"3367",2013,8,1,1,9,4,3,1,2,9,0,0,1
"3368",2014,10,2,0,0,1,2,0,2,3,1,0,6
"3369",2015,7,2,0,0,3,2,0,2,2,0,0,8
"3370",2016,7,6,9,9,9,3,0,2,2,0,0,1
"3371",2017,5,5,0,9,9,1,9,9,3,9,9,1
"3372",2017,3,1,0,0,2,2,0,1,1,0,0,3
"3373",2017,13,1,0,9,4,1,0,2,2,1,1,1
"3374",2015,10,9,0,2,9,2,0,2,2,0,0,2
"3375",2014,8,2,1,0,0,2,1,2,2,0,0,1
"3376",2016,7,9,0,9,0,2,0,2,2,0,9,2
"3377",2016,9,1,1,9,2,1,0,2,1,1,9,1
"3378",2017,5,2,0,1,0,2,0,1,9,1,0,1
"3379",2017,5,1,0,0,2,2,9,2,1,0,9,1
"3380",2015,6,5,9,9,2,1,0,1,4,0,0,1
"3381",2017,10,1,0,9,9,1,0,2,4,1,1,6
"3382",2014,4,2,0,2,4,2,0,1,9,0,0,3
"3383",2014,9,1,1,9,1,2,1,2,9,0,0,3
"3384",2017,8,1,0,2,0,2,9,2,4,9,9,1
"3385",2016,8,1,0,0,9,3,1,2,1,0,0,6
"3386",2016,7,1,1,1,9,4,0,9,9,1,0,4
"3387",2015,6,3,0,1,4,4,0,2,2,0,0,1
"3388",2014,4,6,0,2,1,3,0,1,4,0,0,1
"3389",2017,10,1,0,1,3,1,0,2,3,0,1,1
"3390",2013,12,5,0,9,1,2,9,2,1,1,1,1
"3391",2016,10,5,0,0,2,2,0,2,2,0,0,7
"3392",2013,11,4,0,9,9,2,9,2,9,0,9,1
"3393",2016,7,1,1,2,0,1,0,9,9,1,1,1
"3394",2016,7,5,0,9,1,2,0,1,1,1,1,1
"3395",2015,6,1,1,1,4,4,0,1,1,1,1,1
"3396",2014,1,3,0,1,4,4,0,1,4,0,0,1
"3397",2014,6,2,1,0,2,2,0,9,3,0,0,1
"3398",2016,7,5,0,1,0,2,9,2,4,0,9,1
"3399",2016,6,1,9,9,1,3,0,2,2,0,0,1
"3400",2014,12,2,1,9,4,2,0,2,2,1,1,1
"3401",2017,8,4,0,9,9,1,9,2,4,1,0,1
"3402",2014,6,9,0,1,2,3,0,1,2,0,0,12
"3403",2014,6,3,0,2,9,2,9,9,9,9,9,3
"3404",2015,11,2,9,1,1,2,9,2,4,0,9,1
"3405",2017,6,1,0,9,1,3,0,9,1,0,0,10
"3406",2016,9,1,0,0,3,3,9,2,1,0,9,5
"3407",2017,11,1,0,0,4,2,0,2,2,1,1,1
"3408",2015,6,9,0,0,9,2,0,3,9,0,0,2
"3409",2016,10,6,0,9,9,3,0,2,2,0,0,5
"3410",2014,8,3,0,9,9,2,9,2,2,0,0,5
"3411",2014,4,1,0,9,4,4,0,3,1,0,0,11
"3412",2017,7,1,0,9,3,4,9,2,1,1,0,1
